Date,Time,CPU,RAM,CHANNEL
2013-08-12,16:40:46,4.266666666666667,17.19989776611328,2.8666666666666667
2013-08-12,16:45:46,4.6,19.199905395507812,2.6666666666666665
2013-08-12,16:50:46,4.866666666666667,18.79985809326172,2.466666666666667
2013-08-12,16:55:46,4.2,20.39989471435547,2.466666666666667
2013-08-12,17:00:46,5.2,18.99993896484375,3.733333333333333
2013-08-12,17:05:46,6.133333333333334,16.59992218017578,10.733333333333333
2013-08-12,17:10:46,4.8,16.799888610839844,3.333333333333333
2013-08-12,17:15:46,4.533333333333333,16.59992218017578,3.1333333333333333
2013-08-12,17:20:46,4.266666666666667,18.19988250732422,2.466666666666667
2013-08-12,17:25:46,4.733333333333333,18.79985809326172,2.533333333333333
2013-08-12,17:30:46,4.066666666666666,17.19989776611328,2.8666666666666667
2013-08-12,17:35:46,5.0,16.199913024902344,2.6666666666666665
2013-08-12,17:40:46,4.0,17.199859619140625,3.466666666666667
2013-08-12,17:45:46,4.6,16.199913024902344,3.0
2013-08-12,17:50:46,4.533333333333333,17.39990234375,3.2666666666666666
2013-08-12,17:55:46,4.266666666666667,18.999862670898438,2.6666666666666665
2013-08-12,18:00:46,4.733333333333333,14.799944559733069,3.6666666666666665
2013-08-12,18:05:46,6.0,16.999905904134113,10.0
2013-08-12,18:10:46,5.133333333333334,19.866549173990883,3.066666666666667
2013-08-12,18:15:46,4.066666666666666,18.666598002115887,2.333333333333333
2013-08-12,18:20:46,4.533333333333333,20.799903869628906,2.8666666666666667
2013-08-12,18:25:46,4.133333333333333,18.19988250732422,2.533333333333333
2013-08-12,18:30:46,4.133333333333333,18.399887084960938,2.8666666666666667
2013-08-12,18:35:46,4.6,18.133214314778645,2.8666666666666667
2013-08-12,18:40:46,3.8,17.199885050455727,2.933333333333333
2013-08-12,18:45:46,5.0,18.199895222981773,3.333333333333333
2013-08-12,18:50:47,4.0,18.333206176757812,2.933333333333333
2013-08-12,18:55:47,4.533333333333333,19.199905395507812,2.2666666666666666
2013-08-12,19:00:47,4.333333333333333,16.666590372721352,3.2
2013-08-12,19:05:47,6.533333333333334,16.73323313395182,9.4
2013-08-12,19:10:47,4.666666666666667,18.466555277506508,2.4
2013-08-12,19:15:47,3.933333333333333,18.799896240234375,2.8
2013-08-12,19:20:47,5.066666666666666,20.933240254720047,2.6666666666666665
2013-08-12,19:25:47,3.933333333333333,18.666547139485672,2.8
2013-08-12,19:30:47,4.666666666666667,16.86658223470052,2.533333333333333
2013-08-12,19:35:47,4.266666666666667,17.46657053629557,2.8666666666666667
2013-08-12,19:40:47,4.133333333333333,17.133229573567707,2.6
2013-08-12,19:45:47,4.533333333333333,18.93327077229818,2.7333333333333334
2013-08-12,19:50:47,3.8666666666666663,20.333201090494793,2.533333333333333
2013-08-12,19:55:47,5.066666666666666,15.866610209147133,2.8666666666666667
2013-08-12,20:00:47,3.8666666666666663,17.799911499023438,2.8
2013-08-12,20:05:47,6.8,18.53321075439453,9.466666666666667
2013-08-12,20:10:47,4.333333333333333,17.599881490071613,2.533333333333333
2013-08-12,20:15:47,4.333333333333333,16.399904886881508,2.2666666666666666
2013-08-12,20:20:47,4.8,16.999867757161457,2.6666666666666665
2013-08-12,20:25:47,3.733333333333333,17.066548665364586,2.533333333333333
2013-08-12,20:30:47,5.0,16.46656036376953,3.066666666666667
2013-08-12,20:35:47,3.733333333333333,16.666552225748696,2.466666666666667
2013-08-12,20:40:47,6.066666666666666,20.999933878580727,2.6
2013-08-12,20:45:47,4.2,33.8665517171224,2.6
2013-08-12,20:50:47,4.2,19.93323008219401,2.7333333333333334
2013-08-12,20:55:47,4.666666666666667,18.399925231933594,2.6666666666666665
2013-08-12,21:00:47,4.133333333333333,19.399871826171875,2.8666666666666667
2013-08-12,21:05:47,7.2,19.599876403808594,9.733333333333333
2013-08-12,21:10:47,3.933333333333333,18.999862670898438,2.6
2013-08-12,21:15:47,4.933333333333334,21.666590372721352,2.8
2013-08-12,21:20:47,4.066666666666666,21.199913024902344,2.466666666666667
2013-08-12,21:25:47,4.4,17.19989776611328,2.466666666666667
2013-08-12,21:30:47,4.466666666666667,14.999961853027344,2.6
2013-08-12,21:35:47,3.8666666666666663,16.799888610839844,2.6
2013-08-12,21:40:47,4.866666666666667,17.999916076660156,2.466666666666667
2013-08-12,21:45:47,3.8,15.199928283691404,2.333333333333333
2013-08-12,21:50:47,4.6,16.133270263671875,2.533333333333333
2013-08-12,21:55:47,4.2,18.399925231933594,2.466666666666667
2013-08-12,22:00:47,4.333333333333333,18.39984893798828,2.8
2013-08-12,22:05:47,6.866666666666666,16.59992218017578,9.933333333333334
2013-08-12,22:10:47,4.066666666666666,15.999946594238281,2.6
2013-08-12,22:15:47,5.2,14.799893697102865,2.333333333333333
2013-08-12,22:20:47,3.8666666666666663,16.866544087727863,3.066666666666667
2013-08-12,22:25:47,4.333333333333333,18.333231608072914,2.2
2013-08-12,22:30:47,4.2,17.066548665364586,2.533333333333333
2013-08-12,22:35:47,4.133333333333333,16.933224995930992,2.7333333333333334
2013-08-12,22:40:47,4.4,17.999903361002602,2.4
2013-08-12,22:45:47,4.066666666666666,19.733212788899742,2.933333333333333
2013-08-12,22:50:47,5.2,19.333203633626304,2.8
2013-08-12,22:55:47,3.933333333333333,17.39988962809245,2.6
2013-08-12,23:00:47,4.533333333333333,14.733289082845054,3.2666666666666666
2013-08-12,23:05:47,6.6,17.59991963704427,9.466666666666667
2013-08-12,23:10:48,4.2,18.799896240234375,2.933333333333333
2013-08-12,23:15:48,4.733333333333333,17.9998779296875,2.8
2013-08-12,23:20:48,3.8,19.666544596354164,2.6
2013-08-12,23:25:48,4.866666666666667,17.59990692138672,2.533333333333333
2013-08-12,23:30:48,3.8666666666666663,18.7332280476888,2.6666666666666665
2013-08-12,23:35:48,4.6,16.866531372070312,2.533333333333333
2013-08-12,23:40:48,4.333333333333333,15.866622924804688,2.466666666666667
2013-08-12,23:45:48,4.133333333333333,17.06658681233724,2.8
2013-08-12,23:50:48,4.733333333333333,16.133219401041668,3.0
2013-08-12,23:55:48,3.666666666666667,13.466580708821619,2.4
