Date,Time,CPU,RAM,CHANNEL
2013-08-12,16:40:46,1.4,11.266543070475258,0.06666666666666668
2013-08-12,16:45:46,1.1333333333333333,12.133229573567707,0
2013-08-12,16:50:46,1.0,7.399927775065105,0
2013-08-12,16:55:46,1.0666666666666669,9.33325449625651,0
2013-08-12,17:00:46,1.1333333333333333,7.799936930338541,0
2013-08-12,17:05:46,1.0666666666666669,5.733273824055988,0.13333333333333333
2013-08-12,17:10:46,1.2,7.266604105631512,0.13333333333333333
2013-08-12,17:15:46,1.1333333333333333,6.733283996582032,0
2013-08-12,17:20:46,1.1333333333333333,8.266563415527344,0.5333333333333333
2013-08-12,17:25:46,1.0666666666666669,9.13323720296224,0
2013-08-12,17:30:46,1.0666666666666669,10.733248392740885,0.26666666666666666
2013-08-12,17:35:46,1.0666666666666669,10.799891153971352,0.06666666666666668
2013-08-12,17:40:46,1.2666666666666666,10.599912007649738,0.06666666666666668
2013-08-12,17:45:46,1.0,9.733263651529947,0
2013-08-12,17:50:46,1.0,7.266591389973959,0
2013-08-12,17:55:46,1.2,7.133280436197918,0.4
2013-08-12,18:00:46,1.0666666666666669,7.666613260904947,0.4
2013-08-12,18:05:46,0.9333333333333332,8.599929809570312,0.2
2013-08-12,18:10:46,3.0,6.999969482421875,0
2013-08-12,18:15:46,1.1333333333333333,6.999969482421875,0
2013-08-12,18:20:46,1.0,9.933255513509115,0.2
2013-08-12,18:25:46,0.9333333333333332,7.4666086832682295,0.06666666666666668
2013-08-12,18:30:46,0.8,7.999954223632813,0
2013-08-12,18:35:46,2.25,7.999897003173828,0
2013-08-12,18:40:46,1.3333333333333337,11.199887593587238,0
2013-08-12,18:45:46,1.1333333333333333,12.799886067708332,0
2013-08-12,18:50:47,1.0,8.399937947591146,0.06666666666666668
2013-08-12,18:55:47,1.0,8.399937947591146,0
2013-08-12,19:00:47,1.0,7.999992370605469,0.26666666666666666
2013-08-12,19:05:47,0.9333333333333332,7.999916076660156,0.13333333333333333
2013-08-12,19:10:47,1.0,8.399925231933594,0.2
2013-08-12,19:15:47,0.9333333333333332,9.999847412109375,0
2013-08-12,19:20:47,0.9333333333333332,8.199958801269531,0.2
2013-08-12,19:25:47,1.0666666666666669,7.466646830240885,0.26666666666666666
2013-08-12,19:30:47,0.8,6.933263142903646,0
2013-08-12,19:35:47,0.8,8.399925231933594,0
2013-08-12,19:40:47,1.2666666666666666,10.799942016601562,0.6
2013-08-12,19:45:47,1.0,11.266568501790367,0.06666666666666668
2013-08-12,19:50:47,0.9333333333333332,9.399909973144531,0
2013-08-12,19:55:47,1.0,7.399940490722656,0.3333333333333333
2013-08-12,20:00:47,0.9333333333333332,6.599960327148438,0
2013-08-12,20:05:47,1.0,5.7999420166015625,0.13333333333333333
2013-08-12,20:10:47,0.8666666666666667,8.199958801269531,0.06666666666666668
2013-08-12,20:15:47,0.8666666666666667,7.599945068359375,0
2013-08-12,20:20:47,0.9333333333333332,6.99993133544922,0.2
2013-08-12,20:25:47,0.8666666666666667,9.999923706054688,0
2013-08-12,20:30:47,1.0,6.399955749511718,0.06666666666666668
2013-08-12,20:35:47,1.0,6.399955749511718,0
2013-08-12,20:40:47,1.1333333333333333,9.999898274739584,0
2013-08-12,20:45:47,0.8666666666666667,8.99993896484375,0.26666666666666666
2013-08-12,20:50:47,0.9333333333333332,8.133227030436197,0.06666666666666668
2013-08-12,20:55:47,0.8666666666666667,8.799934387207031,0
