Date,Time,CPU,RAM,CHANNEL
2013-08-12,16:40:46,0.6666666666666667,7.533302307128905,0
2013-08-12,16:45:46,0.6666666666666667,7.666600545247395,0
2013-08-12,16:50:46,0.6666666666666667,8.266550699869791,0
2013-08-12,16:55:46,0.8666666666666667,10.799878438313804,0
2013-08-12,17:00:46,0.8,8.399950663248699,0
2013-08-12,17:05:46,0.7333333333333333,9.399871826171875,0
2013-08-12,17:10:46,0.6,7.733256022135417,0
2013-08-12,17:15:46,0.6,10.13318379720052,0
2013-08-12,17:20:46,0.6,7.799936930338541,0
2013-08-12,17:25:46,0.6,8.333218892415363,0
2013-08-12,17:30:46,0.6,8.066609700520834,0
2013-08-12,17:35:46,0.6,7.266578674316407,0
2013-08-12,17:40:46,0.8666666666666667,8.199920654296875,0
2013-08-12,17:45:46,0.8,8.333231608072916,0
2013-08-12,17:50:46,0.6666666666666667,8.8665771484375,0
2013-08-12,17:55:46,0.9333333333333332,11.06653849283854,0
2013-08-12,18:00:46,0.5333333333333333,8.79987080891927,0
2013-08-12,18:05:46,0.6666666666666667,7.999916076660156,0
2013-08-12,18:10:46,0.6666666666666667,7.93328603108724,0
2013-08-12,18:15:46,0.6666666666666667,6.933263142903646,0
2013-08-12,18:20:46,0.6666666666666667,8.733266194661459,0
2013-08-12,18:25:46,0.7333333333333333,7.933298746744794,0
2013-08-12,18:30:46,0.8,8.19989522298177,0
2013-08-12,18:35:46,0.7333333333333333,6.733296712239584,0
2013-08-12,18:40:46,0.6666666666666667,6.266619364420572,0
2013-08-12,18:45:46,0.6,7.133293151855469,0
2013-08-12,18:50:47,0.6,7.533251444498699,0
2013-08-12,18:55:47,0.8666666666666667,10.866559346516926,0
2013-08-12,19:00:47,0.6666666666666667,10.133196512858072,0
2013-08-12,19:05:47,0.7333333333333333,8.533299763997395,0
2013-08-12,19:10:47,0.7333333333333333,6.6666285196940125,0
2013-08-12,19:15:47,0.7333333333333333,8.266614278157553,0
2013-08-12,19:20:47,0.6,7.733256022135417,0
2013-08-12,19:25:47,0.6666666666666667,8.133252461751301,0
2013-08-12,19:30:47,0.6666666666666667,7.333285013834636,0
2013-08-12,19:35:47,0.5333333333333333,8.999888102213541,0
2013-08-12,19:40:47,0.6666666666666667,8.266614278157553,0
2013-08-12,19:45:47,0.6666666666666667,6.99993133544922,0
2013-08-12,19:50:47,0.6666666666666667,8.73327891031901,0
2013-08-12,19:55:47,1.0,14.46650187174479,0
2013-08-12,20:00:47,0.6666666666666667,10.466537475585938,0
2013-08-12,20:05:47,0.8666666666666667,7.13330586751302,0
2013-08-12,20:10:47,0.6,7.7999114990234375,0
2013-08-12,20:15:47,0.6,9.599889119466145,0
2013-08-12,20:20:47,0.6,7.666613260904947,0
2013-08-12,20:25:47,0.6666666666666667,9.59991455078125,0
2013-08-12,20:30:47,0.5333333333333333,6.799964904785156,0
2013-08-12,20:35:47,0.6666666666666667,8.133252461751301,0
2013-08-12,20:40:47,0.7333333333333333,9.399859110514322,0
2013-08-12,20:45:47,2.0666666666666664,21.733233133951828,0
2013-08-12,20:50:47,0.6666666666666667,15.73326110839844,0
2013-08-12,20:55:47,0.9333333333333332,13.266588846842446,0
2013-08-12,21:00:47,0.7333333333333333,10.599861145019531,0
2013-08-12,21:05:47,0.6,7.533302307128905,0
2013-08-12,21:10:47,0.6,8.933219909667969,0
2013-08-12,21:15:47,0.6666666666666667,9.733187357584635,0
2013-08-12,21:20:47,0.6666666666666667,8.79987080891927,0
2013-08-12,21:25:47,0.6666666666666667,8.466593424479168,0
2013-08-12,21:30:47,0.6666666666666667,7.066599527994794,0
2013-08-12,21:35:47,0.6,8.599929809570312,0
2013-08-12,21:40:47,0.7333333333333333,8.266563415527344,0
2013-08-12,21:45:47,0.7333333333333333,9.933191935221354,0
2013-08-12,21:50:47,0.6666666666666667,6.799964904785156,0
2013-08-12,21:55:47,0.8,9.599939982096354,0
2013-08-12,22:00:47,0.6,9.33325449625651,0
2013-08-12,22:05:47,0.8,7.93328603108724,0
2013-08-12,22:10:47,0.6666666666666667,7.666613260904947,0
2013-08-12,22:15:47,0.6666666666666667,7.999916076660156,0
2013-08-12,22:20:47,0.6666666666666667,7.599932352701823,0
2013-08-12,22:25:47,0.6666666666666667,7.13324228922526,0
2013-08-12,22:30:47,0.6666666666666667,7.466570536295575,0
2013-08-12,22:35:47,0.6,6.6666285196940125,0
2013-08-12,22:40:47,0.7333333333333333,10.466537475585938,0
2013-08-12,22:45:47,0.6666666666666667,11.333211263020832,0
2013-08-12,22:50:47,0.6666666666666667,9.599876403808594,0
2013-08-12,22:55:47,0.8666666666666667,10.666554768880209,0
2013-08-12,23:00:47,0.7333333333333333,9.533271789550781,0
2013-08-12,23:05:47,0.8666666666666667,9.86657460530599,0
2013-08-12,23:10:48,0.6666666666666667,7.733243306477864,0
2013-08-12,23:15:48,0.7333333333333333,8.133277893066406,0
2013-08-12,23:20:48,0.6666666666666667,8.399925231933594,0
2013-08-12,23:25:48,0.5333333333333333,7.066599527994794,0
2013-08-12,23:30:48,0.6,8.53326161702474,0
2013-08-12,23:35:48,0.6,7.733243306477864,0
2013-08-12,23:40:48,0.6666666666666667,9.266586303710938,0
2013-08-12,23:45:48,0.8666666666666667,8.866602579752604,0
2013-08-12,23:50:48,0.6666666666666667,9.599901835123697,0
2013-08-12,23:55:48,1.0,11.066563924153645,0
2013-08-13,00:00:48,0.6666666666666667,10.599886576334635,0
2013-08-13,00:05:48,0.6666666666666667,7.99994150797526,0
2013-08-13,00:10:48,0.6666666666666667,9.799880981445312,0
2013-08-13,00:15:48,0.6,8.866551717122396,0
2013-08-13,00:20:48,0.5333333333333333,8.666559855143227,0
2013-08-13,00:25:48,0.6666666666666667,8.666598002115885,0
2013-08-13,00:30:48,0.6666666666666667,7.333234151204428,0
2013-08-13,00:35:48,0.7333333333333333,7.933273315429687,0
2013-08-13,00:40:48,0.8,8.666585286458334,0
2013-08-13,00:45:48,0.7333333333333333,9.133224487304688,0
2013-08-13,00:50:48,0.6666666666666667,7.999916076660156,0
2013-08-13,00:55:48,0.8666666666666667,9.66650644938151,0
2013-08-13,01:00:48,0.6,9.066581726074219,0
2013-08-13,01:05:48,0.6666666666666667,8.866589864095053,0
2013-08-13,01:10:48,0.6,11.333249409993492,0
