Date,Time,CPU,RAM,CHANNEL
2013-08-12,16:40:46,2.6,18.61807337487781,0.13333333333333333
2013-08-12,16:45:46,2.333333333333333,17.817273032746826,0.13333333333333333
2013-08-12,16:50:46,2.4,18.150939841968068,0.26666666666666666
2013-08-12,16:55:46,2.2,15.548415098566313,0.06666666666666668
2013-08-12,17:00:46,4.466666666666667,15.481719920984036,8.933333333333334
2013-08-12,17:05:46,5.266666666666667,34.36680311176279,0.26666666666666666
2013-08-12,17:10:46,2.0,23.155878339850112,0
2013-08-12,17:15:46,4.0,19.68581989247312,0.26666666666666666
2013-08-12,17:20:46,2.666666666666667,33.09888196480939,0.13333333333333333
2013-08-12,17:25:46,2.4,20.620036045943305,0.2
2013-08-12,17:30:46,2.2666666666666666,17.6171365876507,0.13333333333333333
2013-08-12,17:35:46,2.1333333333333333,15.014586388074292,0.13333333333333333
2013-08-12,17:40:46,2.0,14.881132392473118,0
2013-08-12,17:45:46,2.4,16.215697804659495,0.4666666666666667
2013-08-12,17:50:46,2.4,19.085245092049526,0.13333333333333333
2013-08-12,17:55:46,2.333333333333333,14.547491039426522,0.13333333333333333
2013-08-12,18:00:46,4.466666666666667,19.619086530628866,8.333333333333334
2013-08-12,18:05:46,3.8666666666666663,25.491495092049536,0
2013-08-12,18:10:46,2.533333333333333,17.817298488921473,0.4
2013-08-12,18:15:46,3.8,15.681894550342133,0.8
2013-08-12,18:20:46,2.933333333333333,16.549339157706093,0.26666666666666666
2013-08-12,18:25:46,3.0,15.214735561257736,0.13333333333333333
2013-08-12,18:30:46,2.2,13.41302388807429,0.13333333333333333
2013-08-12,18:35:46,2.2,14.147052684099059,0
2013-08-12,18:40:46,2.0666666666666664,14.21382423020528,0
2013-08-12,18:45:46,3.0,16.883082335451288,0.6666666666666666
2013-08-12,18:50:47,2.6,17.48365713587488,0.4
2013-08-12,18:55:47,2.533333333333333,19.418873717008797,0.13333333333333333
2013-08-12,19:00:47,3.666666666666667,17.283444322254805,0.06666666666666668
2013-08-12,19:05:47,4.133333333333333,25.224561644672534,0
2013-08-12,19:10:47,2.0,17.68383176523298,0
